Domain ID,Domain Name,Class ID,Class Name,Field ID,Field Name,Keywords,Keywords_fr
B,Business services,35, Advertising and Business,B.35.01,Advertising,television advertising,publicité télévisée
B,Business services,35, Advertising and Business,B.35.01,Advertising,outdoor advertising,publicité extérieure
B,Business services,35, Advertising and Business,B.35.01,Advertising,advertising agency services,services d'agences de publicité
B,Business services,35, Advertising and Business,B.35.01,Advertising,radio advertising,publicité radio
B,Business services,35, Advertising and Business,B.35.01,Advertising,advertising by mail order,Publicité par correspondance
B,Business services,35, Advertising and Business,B.35.01,Advertising,pay per click advertising,payer la publicité par clic
B,Business services,35, Advertising and Business,B.35.01,Advertising,production of advertising films,production de films publicitaires
B,Business services,35, Advertising and Business,B.35.01,Advertising,layout services for advertising purposes,services de mise en page à des fins publicitaires
B,Business services,35, Advertising and Business,B.35.01,Advertising,updating of advertising material,mise à jour du matériel publicitaire
B,Business services,35, Advertising and Business,B.35.01,Advertising,bill-posting,affichage des factures
B,Business services,35, Advertising and Business,B.35.01,Advertising,online advertising on a computer network,publicité en ligne sur un réseau informatique
B,Business services,35, Advertising and Business,B.35.01,Advertising,advertising and marketing,publicité et commercialisation
B,Business services,35, Advertising and Business,B.35.01,Advertising,"advertising, marketing and promotion services","Services de publicité, de marketing et de promotion"
B,Business services,35, Advertising and Business,B.35.01,Advertising,advertising and promotional services,Services de publicité et de promotion
B,Business services,35, Advertising and Business,B.35.01,Advertising,advertising services provided via the internet,les services de publicité fournis par l'intermédiaire de l'internet;
B,Business services,35, Advertising and Business,B.35.01,Advertising,advertising services provided over the internet,les services de publicité fournis sur l'internet;
B,Business services,35, Advertising and Business,B.35.02,Marketing,marketing,commercialisation
B,Business services,35, Advertising and Business,B.35.02,Marketing,marketing services,services de commercialisation
B,Business services,35, Advertising and Business,B.35.02,Marketing,marketing research,commercialisation de la recherche
B,Business services,35, Advertising and Business,B.35.02,Marketing,marketing studies,études de commercialisation
B,Business services,35, Advertising and Business,B.35.02,Marketing,promotional marketing,marketing promotionnel
B,Business services,35, Advertising and Business,B.35.02,Marketing,marketing,commercialisation
B,Business services,35, Advertising and Business,B.35.02,Marketing,sales promotion,promotion des ventes
B,Business services,35, Advertising and Business,B.35.02,Marketing,promotional services,services promotionnels
B,Business services,35, Advertising and Business,B.35.02,Marketing,business management of performing artists,gestion d'entreprise des artistes interprètes ou exécutants
B,Business services,35, Advertising and Business,B.35.02,Marketing,market research,études de marché
B,Business services,35, Advertising and Business,B.35.02,Marketing,market studies,études de marché
B,Business services,35, Advertising and Business,B.35.02,Marketing,marketing,commercialisation
B,Business services,35, Advertising and Business,B.35.03,Sales Promotion,sales promotion for others,promotion des ventes pour les autres
B,Business services,35, Advertising and Business,B.35.03,Sales Promotion,sales promotion (for others),promotion des ventes (pour les autres)
B,Business services,35, Advertising and Business,B.35.03,Sales Promotion,sales promotion services,services de promotion des ventes
B,Business services,35, Advertising and Business,B.35.03,Sales Promotion,promotional marketing,marketing promotionnel
B,Business services,35, Advertising and Business,B.35.04,Business Management,business management,gestion des entreprises
B,Business services,35, Advertising and Business,B.35.04,Business Management,business administration,l'administration des entreprises
B,Business services,35, Advertising and Business,B.35.04,Business Management,business management assistance,aide à la gestion des entreprises
B,Business services,35, Advertising and Business,B.35.04,Business Management,business management consultancy,conseil en gestion d'entreprise
B,Business services,35, Advertising and Business,B.35.04,Business Management,business management and organization consultancy,de gestion et de conseil d ' organisation
B,Business services,35, Advertising and Business,B.35.04,Business Management,business administration services,services d'administration des entreprises
B,Business services,35, Advertising and Business,B.35.04,Business Management,commercial business management,gestion commerciale des entreprises
B,Business services,35, Advertising and Business,B.35.04,Business Management,business management services,services de gestion d'entreprise
B,Business services,35, Advertising and Business,B.35.04,Business Management,business management consulting,conseil en gestion d'entreprise
B,Business services,35, Advertising and Business,B.35.04,Business Management,business organization consultancy,Conseil d'organisation d'entreprises
B,Business services,35, Advertising and Business,B.35.04,Business Management,business management of hotels,gestion d'entreprise des hôtels
B,Business services,35, Advertising and Business,B.35.04,Business Management,business efficiency expert services,services d'experts en matière d'efficacité des entreprises
B,Business services,35, Advertising and Business,B.35.04,Business Management,business management of performing artists,gestion d'entreprise des artistes interprètes ou exécutants
B,Business services,35, Advertising and Business,B.35.04,Business Management,business management consulting,conseil en gestion d'entreprise
B,Business services,35, Advertising and Business,B.35.04,Business Management,"business assistance, management and administrative services","services d'assistance, de gestion et d'administration aux entreprises"
B,Business services,35, Advertising and Business,B.35.04,Business Management,"business assistance, management and administrative services","services d'assistance, de gestion et d'administration aux entreprises"
B,Business services,35, Advertising and Business,B.35.05,Business Administration,business administration,l'administration des entreprises
B,Business services,35, Advertising and Business,B.35.05,Business Administration,business administration services,services d'administration des entreprises
B,Business services,35, Advertising and Business,B.35.05,Business Administration,administrative processing of purchase orders,le traitement administratif des bons de commande;
B,Business services,35, Advertising and Business,B.35.05,Business Administration,business appraisals,bilans des entreprises
B,Business services,35, Advertising and Business,B.35.05,Business Administration,business auditing,vérification des comptes
B,Business services,35, Advertising and Business,B.35.05,Business Administration,business administration services,services d'administration des entreprises
B,Business services,35, Advertising and Business,B.35.05,Business Administration,commercial administration of the licensing of the goods and services of others,l'administration commerciale de l'octroi de licences pour les biens et services d'autrui;
B,Business services,35, Advertising and Business,B.35.06,Office Functions,office functions,fonctions de bureau
B,Business services,35, Advertising and Business,B.35.06,Office Functions,office functions,fonctions de bureau
B,Business services,35, Advertising and Business,B.35.06,Office Functions,secretarial services,Services de secrétariat
B,Business services,35, Advertising and Business,B.35.06,Office Functions,word processing,traitement de texte
B,Business services,35, Advertising and Business,B.35.06,Office Functions,payroll preparation,préparation des états de paie
B,Business services,35, Advertising and Business,B.35.06,Office Functions,invoicing,facturation
B,Business services,35, Advertising and Business,B.35.07,Public Relations,public relations,relations publiques
B,Business services,35, Advertising and Business,B.35.07,Public Relations,public relations services,services de relations publiques
B,Business services,35, Advertising and Business,B.35.07,Public Relations,public relations services,services de relations publiques
B,Business services,35, Advertising and Business,B.35.07,Public Relations,commercial information and advice for consumers [consumer advice shop],Information et conseils commerciaux pour les consommateurs [atelier de conseil aux consommateurs]
B,Business services,35, Advertising and Business,B.35.07,Public Relations,publicity material rental,Location de matériel publicitaire
B,Business services,35, Advertising and Business,B.35.08,Business Research,business research,Recherche d'entreprise
B,Business services,35, Advertising and Business,B.35.08,Business Research,business information,informations sur les entreprises
B,Business services,35, Advertising and Business,B.35.08,Business Research,opinion polling,sondage d'opinion
B,Business services,35, Advertising and Business,B.35.08,Business Research,compilation of statistics,compilation de statistiques
B,Business services,35, Advertising and Business,B.35.08,Business Research,compilation of information into computer databases,compilation d'informations dans des bases de données informatiques
B,Business services,35, Advertising and Business,B.35.08,Business Research,systemization of information into computer databases,systématisation de l'information dans les bases de données informatiques
B,Business services,35, Advertising and Business,B.35.08,Business Research,data search in computer files for others,recherche de données dans des fichiers informatiques pour d'autres
B,Business services,35, Advertising and Business,B.35.08,Business Research,database management,gestion des bases de données
B,Business services,35, Advertising and Business,B.35.08,Business Research,"business analysis, research and information services","services d'analyse, de recherche et d'information"
B,Business services,35, Advertising and Business,B.35.09,Business Consultancy,business management and organization consultancy,de gestion et de conseil d ' organisation
B,Business services,35, Advertising and Business,B.35.09,Business Consultancy,business consultancy,Conseils aux entreprises
B,Business services,35, Advertising and Business,B.35.09,Business Consultancy,business consultancy and advisory services,services de conseil et de conseil aux entreprises
B,Business services,35, Advertising and Business,B.35.09,Business Consultancy,professional business consultancy,Conseil professionnel en affaires
B,Business services,35, Advertising and Business,B.35.09,Business Consultancy,business advisory services,services de conseil aux entreprises
B,Business services,35, Advertising and Business,B.35.09,Business Consultancy,business information services,services d'information aux entreprises
B,Business services,35, Advertising and Business,B.35.09,Business Consultancy,business investigations,enquêtes commerciales
B,Business services,35, Advertising and Business,B.35.09,Business Consultancy,business management consultancy,conseil en gestion d'entreprise
B,Business services,35, Advertising and Business,B.35.09,Business Consultancy,business advisory services,services de conseil aux entreprises
B,Business services,35, Advertising and Business,B.35.10,Commercial Services,import-export agency services,services d'agences d'importation et d'exportation
B,Business services,35, Advertising and Business,B.35.10,Commercial Services,import-export agencies,les organismes d'importation et d'exportation;
B,Business services,35, Advertising and Business,B.35.10,Commercial Services,provision of an online marketplace for buyers and sellers of goods and services,la mise en place d'un marché en ligne pour les acheteurs et les vendeurs de biens et de services;
B,Business services,35, Advertising and Business,B.35.10,Commercial Services,commercial intermediation services,services d'intermédiation commerciale
B,Business services,35, Advertising and Business,B.35.10,Commercial Services,organization of trade fairs for commercial or advertising purposes,organisation de foires commerciales à des fins commerciales ou publicitaires
B,Business services,35, Advertising and Business,B.35.10,Commercial Services,relocation services for businesses,Services de relocalisation pour les entreprises
B,Business services,35, Advertising and Business,B.35.10,Commercial Services,procurement services for others [purchasing goods and services for other businesses],services d'achat pour d'autres [achat de biens et services pour d'autres entreprises]
B,Business services,35, Advertising and Business,B.35.10,Commercial Services,administration of consumer loyalty programs,administration des programmes de fidélisation des consommateurs
B,Business services,35, Advertising and Business,B.35.10,Commercial Services,distribution of samples,distribution d'échantillons
B,Business services,35, Advertising and Business,B.35.11,Employment Services,personnel management consultancy,Conseils en gestion du personnel
B,Business services,35, Advertising and Business,B.35.11,Employment Services,employment agencies,Agences pour l'emploi
B,Business services,35, Advertising and Business,B.35.11,Employment Services,employment agency services,services de l'agence pour l'emploi
B,Business services,35, Advertising and Business,B.35.11,Employment Services,psychological testing for the selection of personnel,tests psychologiques pour la sélection du personnel
B,Business services,35, Advertising and Business,B.35.11,Employment Services,personnel recruitment,recrutement de personnel
B,Business services,35, Advertising and Business,B.35.11,Employment Services,employment agency services,services de l'agence pour l'emploi
B,Business services,35, Advertising and Business,B.35.12,Data and Information Services,data processing,traitement des données
B,Business services,35, Advertising and Business,B.35.12,Data and Information Services,computerized file management,gestion informatisée des fichiers
B,Business services,35, Advertising and Business,B.35.12,Data and Information Services,updating and maintenance of data in computer databases,mise à jour et tenue à jour des données dans les bases de données informatiques
B,Business services,35, Advertising and Business,B.35.12,Data and Information Services,database management,gestion des bases de données
B,Business services,35, Advertising and Business,B.35.12,Data and Information Services,data search in computer files for others,recherche de données dans des fichiers informatiques pour d'autres
B,Business services,35, Advertising and Business,B.35.12,Data and Information Services,data processing,traitement des données
B,Business services,35, Advertising and Business,B.35.13,Retail Services,retail services,services de détail
B,Business services,35, Advertising and Business,B.35.13,Retail Services,retailing of goods (by any means),vente au détail de biens (par quelque moyen que ce soit)
B,Business services,35, Advertising and Business,B.35.13,Retail Services,rental of sales stands,Location de stands de vente
B,Business services,35, Advertising and Business,B.35.13,Retail Services,provision of an online marketplace for buyers and sellers of goods and services,la mise en place d'un marché en ligne pour les acheteurs et les vendeurs de biens et de services;
